plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,presence,biomass,density
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,7,NA,HS - 12 - 11,1,3.117874873,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,7,NA,HS - 12 - 11,1,3.117874873,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,7,NA,HS - 12 - 11,1,3.117874873,16.4556962
HS,b,100A,NA,HS - 12,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,12,J,7,NA,HS - 12 - 11,1,3.117874873,16.4556962
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,14,A,4,NA,HS - 14 - 11,1,1.437819187,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,14,A,5,NA,HS - 14 - 11,1,2.905058917,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,2,NA,HS - 14 - 11,1,0.080769511,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,HS - 14 - 11,1,0.26349039,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,HS - 14 - 11,1,0.26349039,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,I,4,NA,HS - 14 - 11,1,0.609692881,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,I,6,NA,HS - 14 - 11,1,1.988971014,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,I,7,NA,HS - 14 - 11,1,3.117874873,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,14,I,5,NA,HS - 14 - 11,1,3.969260357,12.65822785
HS,b,100L,K1,HS - 14,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,14,I,6,NA,HS - 14 - 11,1,6.741105227,12.65822785
HS,b,30L70A,M5,HS - 15,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,15,A,12,NA,HS - 15 - 11,1,46.52674206,1.265822785
HS,b,70L30A,M1,HS - 16,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,5,NA,HS - 16 - 11,1,1.168745911,5.063291139
HS,b,70L30A,M1,HS - 16,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,6,NA,HS - 16 - 11,1,1.988971014,5.063291139
HS,b,70L30A,M1,HS - 16,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,16,I,12,NA,HS - 16 - 11,1,50.49207793,5.063291139
HS,b,70L30A,M1,HS - 16,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,16,A,13,NA,HS - 16 - 11,1,64.88260593,5.063291139
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,3,NA,HS - 9 - 11,1,0.26349039,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,4,NA,HS - 9 - 11,1,0.609692881,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,4,NA,HS - 9 - 11,1,0.609692881,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,4,NA,HS - 9 - 11,1,0.609692881,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,5,NA,HS - 9 - 11,1,1.168745911,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,5,NA,HS - 9 - 11,1,1.168745911,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,5,NA,HS - 9 - 11,1,1.168745911,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,6,NA,HS - 9 - 11,1,1.988971014,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,6,NA,HS - 9 - 11,1,1.988971014,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,6,NA,HS - 9 - 11,1,1.988971014,13.92405063
HS,b,30L70A,K1,HS - 9,High,S,11,June,2,2019,02-Jun-19,0,Taylor,10,L,7,S,NA,NA,NA,baseline recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,9,J,6,NA,HS - 9 - 11,1,6.741105227,13.92405063
HS,c,100A,NA,HS - 17,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,346-02-14,Cocoa Damselfish,Stegastes variabilis,Stegastes,Pomacentridae,Perciformes,12,NA,0.0324,2.8365,Herbivore,Small Territorial Herbivore,Aquarium,-4.3258,12,17,A,6,NA,HS - 17 - 12,1,5.221208447,1.265822785
HS,c,100L,M5,HS - 18,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,18,A,7,NA,HS - 18 - 12,1,9.76992684,1.265822785
HS,c,100A,NA,HS - 20,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,20,A,4,NA,HS - 20 - 12,1,1.437819187,6.329113924
HS,c,100A,NA,HS - 20,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,20,J,2,NA,HS - 20 - 12,1,0.053937308,6.329113924
HS,c,100A,NA,HS - 20,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,20,J,2,NA,HS - 20 - 12,1,0.053937308,6.329113924
HS,c,100A,NA,HS - 20,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,20,J,3,NA,HS - 20 - 12,1,0.21190658,6.329113924
HS,c,100A,NA,HS - 20,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,20,J,6,NA,HS - 20 - 12,1,2.198013565,6.329113924
HS,c,100L,U63,HS - 22,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,22,A,7,NA,HS - 22 - 12,1,9.76992684,2.53164557
HS,c,100L,U63,HS - 22,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,346-03-11,Yellowtail Damselfish,Microspathodon chrysurus,Microspathodon,Pomacentridae,Perciformes,21,2.1,0.0239,3.0825,Herbivore,Small Territorial Herbivore,Aquarium,-4.7033,21,22,A,14,NA,HS - 22 - 12,1,81.53377883,2.53164557
HS,c,70L30A,K1,HS - 23,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,23,A,4,NA,HS - 23 - 12,1,1.437819187,7.594936709
HS,c,70L30A,K1,HS - 23,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,23,I,13,NA,HS - 23 - 12,1,31.03994959,7.594936709
HS,c,70L30A,K1,HS - 23,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,23,J,13,NA,HS - 23 - 12,1,41.97418194,7.594936709
HS,c,70L30A,K1,HS - 23,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,23,J,14,NA,HS - 23 - 12,1,52.63807656,7.594936709
HS,c,70L30A,K1,HS - 23,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,23,J,2,NA,HS - 23 - 12,1,0.053937308,7.594936709
HS,c,70L30A,K1,HS - 23,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,23,J,3,NA,HS - 23 - 12,1,0.21190658,7.594936709
HS,c,control,NA,HS - 24,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,24,J,2,NA,HS - 24 - 12,1,0.053937308,6.329113924
HS,c,control,NA,HS - 24,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,24,J,4,NA,HS - 24 - 12,1,0.559467929,6.329113924
HS,c,control,NA,HS - 24,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,24,J,6,NA,HS - 24 - 12,1,2.198013565,6.329113924
HS,c,control,NA,HS - 24,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,24,J,6,NA,HS - 24 - 12,1,2.198013565,6.329113924
HS,c,control,NA,HS - 24,High,S,12,June,2,2019,02-Jun-19,0,Aneri,10,L,7,S,13:34:00,NA,NA,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,24,J,8,NA,HS - 24 - 12,1,5.803114274,6.329113924
LN,a,70L30A,M5,LN - 1,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,1,A,6,NA,LN - 1 - 13,1,5.160910339,6.329113924
LN,a,70L30A,M5,LN - 1,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-05-12,Blue Chromis,Chromis cyanea,Chromis,Pomacentridae,Perciformes,15,3.1,0.0204,2.9595,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.9021,15,1,A,19,NA,LN - 1 - 13,1,124.1942386,6.329113924
LN,a,70L30A,M5,LN - 1,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,1,J,1,NA,LN - 1 - 13,1,0.0107,6.329113924
LN,a,70L30A,M5,LN - 1,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-12,Dusky Damselfish,Stegastes dorsopunicans,Stegastes,Pomacentridae,Perciformes,15,2.5,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,15,1,A,12,NA,LN - 1 - 13,1,46.52674206,6.329113924
LN,a,70L30A,M5,LN - 1,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,320-01-01,French Grunt,Haemulon flavolineatum,Haemulon,Haemulidae,Perciformes,30,3.3,0.0211,3,Invertivore,Mobile Invert Feeder,Moderate commercial,NA,30,1,A,18,NA,LN - 1 - 13,1,123.0552,6.329113924
LN,a,30L70A,M1,LN - 2,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,2,A,4,NA,LN - 2 - 13,1,1.437819187,5.063291139
LN,a,30L70A,M1,LN - 2,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,2,A,5,NA,LN - 2 - 13,1,2.905058917,5.063291139
LN,a,30L70A,M1,LN - 2,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,2,A,9,NA,LN - 2 - 13,1,6.488522033,5.063291139
LN,a,30L70A,M1,LN - 2,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,2,A,2,NA,LN - 2 - 13,1,0.116777883,5.063291139
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,3,J,3,NA,LN - 3 - 13,1,0.580643904,8.860759494
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,3,A,4,NA,LN - 3 - 13,1,1.437819187,8.860759494
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,3,I,4,NA,LN - 3 - 13,1,0.609692881,8.860759494
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,3,I,6,NA,LN - 3 - 13,1,1.988971014,8.860759494
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,3,I,7,NA,LN - 3 - 13,1,3.117874873,8.860759494
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-04,Bridled Goby,Coryphopterus glaucofraenum,Coryphopterus,Gobiidae,Perciformes,8,2.7,0.0345,2.68,Omnivore,Omnivore,Aquarium,NA,8,3,A,3,NA,LN - 3 - 13,1,0.655396409,8.860759494
LN,a,70L30A,K1,LN - 3,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,375-01-01,Yellowhead Jawfish,Opistognathus aurifrons,Opistognathus,Opistognathidae,Perciformes,10,3.1,0.0119,2.995,Planktivore,"Planktivore-small, site-attached",Aquarium,NA,10,3,A,9,NA,LN - 3 - 13,1,8.580315894,8.860759494
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,4,A,4,NA,LN - 4 - 13,1,0.504874683,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,4,A,7,NA,LN - 4 - 13,1,1.812011618,15.18987342
