survey_number,grid_number,species_ID,life_phase,TL(cm),yes
215,11,Bluehead Wrasse,J,1,NA
215,11,Bluehead Wrasse,J,6,NA
215,11,Bluehead Wrasse,J,6,NA
215,11,Bluehead Wrasse,J,7,NA
215,11,Clown Wrasse,J,5,NA
215,11,Clown Wrasse,J,7,NA
215,11,Longfin Damselfish,J,7,NA
215,11,Roughead Blenny,J,1,NA
215,11,Stoplight Parrotfish,J,5,NA
215,12,Bicolor Damselfish,A,4,NA
215,12,Bluehead Wrasse,J,1,NA
215,12,Bluehead Wrasse,J,1,NA
215,12,Bluehead Wrasse,J,2,NA
215,12,Bluehead Wrasse,J,2,NA
215,12,Bluehead Wrasse,J,3,NA
215,12,Bluehead Wrasse,J,3,NA
215,12,Bluehead Wrasse,J,4,NA
215,12,Bluehead Wrasse,J,5,NA
215,12,Bluehead Wrasse,J,6,NA
215,12,Clown Wrasse,J,3,NA
215,12,Stoplight Parrotfish,A,32,NA
215,12,Striped Parrotfish,J,2,NA
215,12,Striped Parrotfish,J,3,NA
215,13,Bicolor Damselfish,A,4,NA
215,13,Bluehead Wrasse,J,1,NA
215,13,Bluehead Wrasse,J,1,NA
215,13,Bluehead Wrasse,J,2,NA
215,13,Bluehead Wrasse,J,2,NA
215,13,Bluehead Wrasse,J,3,NA
215,13,Bluehead Wrasse,J,3,NA
215,13,Bluehead Wrasse,J,3,NA
215,13,Bluehead Wrasse,J,3,NA
215,13,Bluehead Wrasse,J,4,NA
215,13,Bluehead Wrasse,J,4,NA
215,13,Bluehead Wrasse,J,4,NA
215,13,Bluehead Wrasse,J,4,NA
215,13,Bluehead Wrasse,J,5,NA
215,13,Bluehead Wrasse,J,5,NA
215,13,Bluehead Wrasse,J,5,NA
215,13,Bluehead Wrasse,J,5,NA
215,13,Bluehead Wrasse,J,6,NA
215,13,Bluehead Wrasse,J,6,NA
215,13,Bluehead Wrasse,J,6,NA
215,13,Bluehead Wrasse,J,6,NA
215,13,Cocoa Damselfish,A,13,NA
215,13,Goldentail Moray,A,31,NA
215,13,Smooth Trunkfish,A,10,NA
215,13,Striped Parrotfish,A,16,NA
215,13,Yellowtail Damselfish,A,17,NA
215,14,Bicolor Damselfish,A,13,NA
215,14,Bluehead Wrasse,J,1,NA
215,14,Bluehead Wrasse,I,8,NA
215,14,Bluehead Wrasse,I,8,NA
215,14,Queen Parrotfish,A,35,yes
215,14,Queen Parrotfish,A,35,yes
215,14,Yellowtail Damselfish,A,18,NA
215,15,Dusky Damselfish,A,16,NA
215,15,Saddled Blenny,A,3,NA
215,15,Sergeant Major,A,15,NA
215,15,Sergeant Major,A,16,NA
215,15,Stoplight Parrotfish,J,3,NA
215,16,Bicolor Damselfish,A,5,NA
215,16,Bluehead Wrasse,J,4,NA
215,16,Bluehead Wrasse,J,5,NA
215,16,Bluehead Wrasse,J,5,NA
215,16,Bluehead Wrasse,J,5,NA
215,16,Bluehead Wrasse,J,5,NA
215,16,Bluehead Wrasse,J,6,NA
215,16,Bluehead Wrasse,J,6,NA
215,16,Bluehead Wrasse,J,6,NA
215,16,Bluehead Wrasse,I,9,NA
215,16,Yellowtail Damselfish,A,16,NA
216,17,Bicolor Damselfish,A,5,NA
216,17,Bluehead Wrasse,J,1.5,NA
216,17,Bluehead Wrasse,J,1.5,NA
216,17,Bluehead Wrasse,J,1.5,NA
216,17,Bluehead Wrasse,J,2,NA
216,17,Bluehead Wrasse,J,2,NA
216,17,Bluehead Wrasse,J,2,NA
216,17,Bluehead Wrasse,J,2,NA
216,17,Bluehead Wrasse,J,2.5,NA
216,17,Bluehead Wrasse,J,2.5,NA
216,17,Bluehead Wrasse,J,3,NA
216,17,Longfin Damselfish,A,9,NA
216,17,Queen Parrotfish,A,38,NA
216,17,Queen Parrotfish,A,38,NA
216,17,Sergeant Major,A,11,NA
216,17,Yellowtail Damselfish,A,15,NA
216,18,Bluehead Wrasse,J,1,NA
216,18,Bluehead Wrasse,J,1,NA
216,18,Bluehead Wrasse,J,2,NA
216,18,Bluehead Wrasse,J,2,NA
216,18,Bluehead Wrasse,J,4,NA
216,18,Longfin Damselfish,J,7,NA
216,19,Bluehead Wrasse,J,2,NA
216,19,Bluehead Wrasse,J,3,NA
216,19,Bluehead Wrasse,J,3,NA
216,19,Bluehead Wrasse,J,4,NA
216,19,Bluehead Wrasse,J,4,NA
216,19,Bluehead Wrasse,J,5,NA
216,19,Bluehead Wrasse,J,5,NA
216,19,Bluehead Wrasse,J,6,NA
216,19,Longfin Damselfish,A,9,NA
216,19,Queen Parrotfish,A,36,NA
216,19,Yellowtail Damselfish,A,14,NA
216,20,Bicolor Damselfish,J,2,NA
216,20,Bicolor Damselfish,J,3,NA
216,20,Bicolor Damselfish,A,4,NA
216,20,Bicolor Damselfish,A,5,NA
216,20,Bluehead Wrasse,J,2,NA
216,20,Bluehead Wrasse,J,2.5,NA
216,20,Bluehead Wrasse,J,3,NA
216,20,Bluehead Wrasse,J,4,NA
216,20,Bluehead Wrasse,J,4,NA
216,20,Bluehead Wrasse,J,4,NA
216,20,Bluehead Wrasse,J,5,NA
216,20,Bluehead Wrasse,J,5,NA
216,20,Bluehead Wrasse,J,5,NA
216,20,Bluehead Wrasse,I,6,NA
216,20,Clown Wrasse,J,4,NA
216,20,Puddingwife,J,4,NA
216,20,Stoplight Parrotfish,A,31,NA
216,20,Striped Parrotfish,A,12,NA
216,21,Colon Goby,A,3,NA
216,21,Graysby,A,14,NA
216,21,Longfin Damselfish,A,10,NA
216,21,Queen Angelfish,A,15,NA
216,21,Redband Parrotfish,J,2,NA
216,21,Stoplight Parrotfish,J,8,NA
216,22,Bluehead Wrasse,J,3,NA
216,22,Bluehead Wrasse,J,3,NA
216,22,Bluehead Wrasse,J,3,NA
216,22,Bluehead Wrasse,J,3,NA
216,22,Bluehead Wrasse,J,4,NA
216,22,Bluehead Wrasse,J,4,NA
216,22,Bluehead Wrasse,J,4,NA
216,22,Bluehead Wrasse,J,4,NA
216,22,Bluehead Wrasse,J,4,NA
216,22,Longfin Damselfish,J,7,NA
216,22,Redband Parrotfish,J,2,NA
216,22,Yellowtail Parrotfish,A,15,NA
216,23,Bicolor Damselfish,J,2,NA
216,23,Bicolor Damselfish,J,2,NA
216,23,Bicolor Damselfish,A,4,NA
216,23,Bluehead Wrasse,J,3,NA
216,23,Bluehead Wrasse,J,3,NA
216,23,Bluehead Wrasse,J,3,NA
216,23,Bluehead Wrasse,J,3,NA
216,23,Bluehead Wrasse,J,4,NA
216,23,Bluehead Wrasse,J,4,NA
216,23,Bluehead Wrasse,J,4,NA
216,23,Bluehead Wrasse,J,4,NA
216,23,Bluehead Wrasse,J,5,NA
216,23,Bluehead Wrasse,J,5,NA
216,23,Bluehead Wrasse,J,5,NA
216,23,Bluehead Wrasse,J,5,NA
216,23,Bluehead Wrasse,J,6,NA
216,23,Bluehead Wrasse,J,6,NA
216,24,Bluehead Wrasse,J,2,NA
216,24,Bluehead Wrasse,J,2.5,NA
216,24,Bluehead Wrasse,J,3,NA
216,24,Bluehead Wrasse,J,3,NA
216,24,Bluehead Wrasse,J,3,NA
216,24,Bluehead Wrasse,J,3,NA
216,24,Bluehead Wrasse,J,4,NA
216,24,Bluehead Wrasse,J,4,NA
216,24,Bluehead Wrasse,J,4,NA
216,24,Bluehead Wrasse,J,4,NA
216,24,Bluehead Wrasse,J,4,NA
216,24,Bluehead Wrasse,J,5,NA
216,24,Bluehead Wrasse,J,5,NA
216,24,Bluehead Wrasse,J,5,NA
216,24,Bluehead Wrasse,J,5,NA
216,24,Bluehead Wrasse,A,6,NA
216,24,Redband Parrotfish,J,4,NA
217,1,Bluehead Wrasse,J,1,NA
217,1,Clown Wrasse,J,5,NA
217,1,Redband Parrotfish,A,20,NA
217,2,Bicolor Damselfish,A,4,NA
217,2,Bluehead Wrasse,J,4,NA
217,2,Bluehead Wrasse,J,5,NA
217,3,Blue Tang,A,15,NA
217,3,Longfin Damselfish,A,13,NA
217,3,Smallmouth Grunt,A,14,NA
217,4,Bluehead Wrasse,J,2,NA
217,4,Bluehead Wrasse,J,5,NA
217,4,Clown Wrasse,J,3,NA
217,4,Longfin Damselfish,A,9,NA
217,4,Smallmouth Grunt,A,13,NA
217,4,Striped Parrotfish,J,3,NA
217,4,Striped Parrotfish,J,3,NA
217,4,Striped Parrotfish,J,3,NA
217,4,Striped Parrotfish,J,4,NA
217,4,Striped Parrotfish,J,4,NA
217,4,Yellowtail Damselfish,A,14,NA
217,5,Banded Butterflyfish,A,13,NA
217,5,Blue Tang,A,15,NA
217,5,Longfin Damselfish,A,9,NA
217,5,Stoplight Parrotfish,I,26,NA
217,6,Bluehead Wrasse,J,2,NA
217,6,Bluehead Wrasse,J,5,NA
217,6,Bluehead Wrasse,J,6,NA
217,6,Longfin Damselfish,A,10,NA
217,6,Roughead Blenny,A,2,NA
217,6,Yellowtail Snapper,A,17,NA
217,7,Bicolor Damselfish,A,6,NA
217,7,Bluehead Wrasse,J,5,NA
217,7,Bluehead Wrasse,J,5,NA
217,7,Bluehead Wrasse,J,5,NA
217,7,Bluehead Wrasse,J,5,NA
217,7,Bluehead Wrasse,J,5,NA
217,7,Bluehead Wrasse,J,5,NA
217,7,Bluehead Wrasse,J,6,NA
217,7,Bluehead Wrasse,J,6,NA
217,7,Bluehead Wrasse,J,6,NA
217,7,Bluehead Wrasse,J,6,NA
217,7,Bluehead Wrasse,J,6,NA
217,7,Bluehead Wrasse,J,6,NA
217,7,Bluestriped Grunt,A,21,NA
217,7,Clown Wrasse,J,7,NA
217,7,Clown Wrasse,J,8,NA
217,7,Clown Wrasse,J,12,NA
217,7,Ocean Surgeonfish,A,17,NA
217,7,Ocean Surgeonfish,A,18,NA
217,7,Redband Parrotfish,J,6,NA
217,7,Smallmouth Grunt,A,15,NA
217,7,Stoplight Parrotfish,J,8,NA
217,7,Stoplight Parrotfish,J,9,NA
217,7,Stoplight Parrotfish,I,14,NA
217,8,Bluehead Wrasse,J,1,NA
217,8,Bluehead Wrasse,J,3,NA
217,8,Bluehead Wrasse,J,3,NA
217,8,Bluehead Wrasse,J,3,NA
217,8,Bluehead Wrasse,J,4,NA
217,8,Bluehead Wrasse,J,4,NA
217,8,Bluehead Wrasse,J,4,NA
217,8,Bluehead Wrasse,J,5,NA
217,8,Bluehead Wrasse,J,5,NA
217,8,Bluehead Wrasse,J,6,NA
217,8,Bluehead Wrasse,J,6,NA
217,8,Bluehead Wrasse,I,10,NA
217,8,Smallmouth Grunt,A,13,NA
217,8,Smallmouth Grunt,A,14,NA
217,8,Yellowtail Snapper,A,17,NA
218,9,Bluehead Wrasse,J,3,NA
218,9,Bluehead Wrasse,J,4,NA
218,9,Bluehead Wrasse,I,8,NA
218,9,Dusky Damselfish,A,11,NA
218,9,Redband Parrotfish,J,12,NA
218,9,Stoplight Parrotfish,I,15,NA
218,9,Stoplight Parrotfish,I,16,NA
218,9,Striped Parrotfish,J,5,NA
218,9,Yellowtail Damselfish,A,10,NA
218,10,Bicolor Damselfish,A,4,NA
218,10,Bluehead Wrasse,J,1,NA
218,10,Bluehead Wrasse,J,2,NA
218,10,Bluehead Wrasse,J,2,NA
218,10,Bluehead Wrasse,J,2,NA
218,10,Bluehead Wrasse,J,3,NA
218,10,Bluehead Wrasse,J,3,NA
218,10,Bluehead Wrasse,J,4,NA
218,10,Bluehead Wrasse,J,5,NA
218,10,Bluehead Wrasse,I,6,NA
218,10,Bluehead Wrasse,I,9,NA
218,10,Dusky Damselfish,A,11,NA
218,10,Slippery Dick,J,3,NA
218,10,Stoplight Parrotfish,I,7,NA
218,10,Stoplight Parrotfish,I,12,NA
218,10,Striped Parrotfish,I,10,NA
218,10,Yellowtail Damselfish,A,18,NA
218,11,Roughead Blenny,J,1,NA
218,11,Roughead Blenny,J,1,NA
218,11,Sergeant Major,A,19,NA
218,11,Stoplight Parrotfish,J,2,NA
218,11,Stoplight Parrotfish,A,33,NA
218,11,Yellowtail Damselfish,A,19,NA
218,12,Bluehead Wrasse,J,3,NA
218,12,Bluehead Wrasse,J,3,NA
218,12,Bluehead Wrasse,J,3,NA
218,12,Bluehead Wrasse,J,3,NA
218,12,Bluehead Wrasse,J,3,NA
218,12,Bluehead Wrasse,J,4,NA
218,12,Bluehead Wrasse,J,4,NA
218,12,Bluehead Wrasse,J,4,NA
218,12,Bluehead Wrasse,J,4,NA
218,12,Bluehead Wrasse,J,5,NA
218,12,Bluehead Wrasse,J,5,NA
218,12,Bluehead Wrasse,J,5,NA
218,12,Bluehead Wrasse,J,5,NA
218,12,Bluehead Wrasse,J,6,NA
218,12,Bluehead Wrasse,J,6,NA
218,12,Bluehead Wrasse,J,6,NA
218,12,Bluehead Wrasse,J,6,NA
218,12,Bluehead Wrasse,J,6,NA
218,12,Bluehead Wrasse,J,7,NA
218,12,Bluehead Wrasse,J,7,NA
218,12,Bluehead Wrasse,J,7,NA
218,12,Bluehead Wrasse,J,7,NA
218,12,Bluehead Wrasse,J,8,NA
218,12,Bluehead Wrasse,J,8,NA
218,12,Bluehead Wrasse,J,8,NA
218,12,Bluehead Wrasse,J,8,NA
218,12,Bluehead Wrasse,J,8,NA
218,12,Clown Wrasse,J,6,NA
218,12,Clown Wrasse,J,6,NA
218,12,Clown Wrasse,J,7,NA
218,12,Clown Wrasse,A,10,NA
218,12,Clown Wrasse,A,16,NA
218,12,Redband Parrotfish,J,4,NA
218,12,Redband Parrotfish,J,4,NA
218,12,Redband Parrotfish,J,13,NA
218,12,Redband Parrotfish,A,22,NA
218,12,Redtail Parrotfish,J,12,NA
218,12,Roughead Blenny,A,2,NA
218,12,Stoplight Parrotfish,J,3,NA
218,12,Stoplight Parrotfish,J,4,NA
218,12,Stoplight Parrotfish,J,8,NA
218,12,Striped Parrotfish,I,12,NA
218,12,Striped Parrotfish,I,15,NA
219,12,Redband Parrotfish,J,4,NA
219,12,Redband Parrotfish,J,5,NA
219,13,Bicolor Damselfish,A,5,NA
219,13,Bluehead Wrasse,J,3,NA
219,13,Bluehead Wrasse,J,4,NA
219,13,Bluehead Wrasse,J,4,NA
219,13,Bluehead Wrasse,J,5,NA
219,13,Bluehead Wrasse,J,6,NA
219,13,Bluehead Wrasse,J,6,NA
219,13,Bluehead Wrasse,J,6,NA
219,13,Bluehead Wrasse,J,6,NA
219,13,Bluehead Wrasse,J,7,NA
219,13,Bluehead Wrasse,J,7,NA
219,13,Bluehead Wrasse,J,7,NA
219,13,Bluehead Wrasse,J,7,NA
219,13,Clown Wrasse,J,6,NA
219,13,Colon Goby,A,4,NA
219,14,Dusky Damselfish,A,11,NA
219,14,Roughead Blenny,A,2,NA
219,14,Stoplight Parrotfish,A,26,NA
219,14,Yellowtail Damselfish,A,17,NA
219,15,Longfin Damselfish,A,12,NA
219,15,Redtail Parrotfish,I,23,NA
219,15,Stoplight Parrotfish,I,15,NA
219,15,Stoplight Parrotfish,I,25,NA
219,15,Stoplight Parrotfish,I,27,NA
219,15,Stoplight Parrotfish,A,28,NA
219,15,Stoplight Parrotfish,A,29,NA
219,16,Bluehead Wrasse,J,4,NA
219,16,Bluehead Wrasse,J,5,NA
219,16,Bluehead Wrasse,J,6,NA
219,16,Bluehead Wrasse,J,7,NA
219,16,Bluehead Wrasse,J,7,NA
219,16,Bluehead Wrasse,J,8,NA
219,17,Bluehead Wrasse,J,3,NA
219,17,Bluehead Wrasse,J,4,NA
219,17,Bluehead Wrasse,J,5,NA
219,17,Bluehead Wrasse,J,5,NA
219,17,Bluehead Wrasse,J,5,NA
219,17,Bluehead Wrasse,J,6,NA
219,17,Longfin Damselfish,A,8,NA
219,17,Stoplight Parrotfish,I,17,NA
219,18,Bicolor Damselfish,J,2,NA
219,18,Bluehead Wrasse,J,3,NA
219,18,Bluehead Wrasse,J,4,NA
219,18,Bluehead Wrasse,J,5,NA
219,18,Bluehead Wrasse,J,6,NA
219,18,Longfin Damselfish,J,6,NA
219,19,Blue Tang,A,16,NA
219,19,Bluehead Wrasse,J,2,NA
219,19,Bluehead Wrasse,J,2,NA
219,19,Bluehead Wrasse,J,3,NA
219,19,Bluehead Wrasse,J,3,NA
219,19,Bluehead Wrasse,J,3,NA
219,19,Bluehead Wrasse,J,5,NA
219,19,Stoplight Parrotfish,A,27,NA
219,19,Yellowtail Damselfish,A,13,NA
219,20,Roughead Blenny,A,2,NA
219,20,Yellowtail Damselfish,A,14,NA
219,21,Bicolor Damselfish,A,4,NA
219,21,Bluehead Wrasse,J,2,NA
219,21,Bluehead Wrasse,J,2,NA
219,21,Bluehead Wrasse,J,3,NA
219,21,Bluehead Wrasse,J,4,NA
219,21,Bluehead Wrasse,J,4,NA
219,21,Bluehead Wrasse,J,5,NA
219,21,Bluehead Wrasse,J,6,NA
219,22,Blenny Family,A,2.5,NA
219,22,Bluehead Wrasse,J,3,NA
219,22,Longfin Damselfish,J,6,NA
219,22,Roughead Blenny,A,2,NA
219,22,Roughead Blenny,A,2,NA
219,22,Sergeant Major,A,12,NA
219,23,Bicolor Damselfish,J,2,NA
219,23,Bicolor Damselfish,J,3,NA
219,23,Bicolor Damselfish,A,5,NA
219,23,Bluestriped Grunt,A,26,NA
219,23,Bridled Goby,A,3,NA
219,23,Clown Wrasse,J,3,NA
219,23,Puddingwife,J,4,NA
219,23,Striped Parrotfish,J,2,NA
219,23,Striped Parrotfish,J,4,NA
219,23,Yellowhead Wrasse,J,3,NA
219,24,Bicolor Damselfish,A,4,NA
219,24,Bluehead Wrasse,J,1,NA
219,24,Bluehead Wrasse,J,4,NA
219,24,Bluehead Wrasse,J,4,NA
219,24,Longfin Damselfish,J,6,NA
219,24,Roughead Blenny,A,2,NA
219,24,Yellowhead Wrasse,I,11,NA
220,1,Colon Goby,J,2,NA
220,2,Bicolor Damselfish,A,4,NA
220,2,Colon Goby,A,2.5,NA
220,2,Ocean Surgeonfish,A,15,NA
220,2,Redband Parrotfish,J,1,NA
220,2,Redband Parrotfish,J,2,NA
220,2,Redband Parrotfish,I,8,NA
220,2,Striped Parrotfish,J,1,NA
220,2,Striped Parrotfish,I,8,NA
220,2,Striped Parrotfish,I,8,NA
220,2,Yellowhead Wrasse,J,5,NA
220,2,Yellowhead Wrasse,A,12,NA
220,3,Bicolor Damselfish,A,4,NA
220,3,Bicolor Damselfish,A,4,NA
220,3,Colon Goby,J,2,NA
220,3,Ocean Surgeonfish,A,15,NA
220,3,Ocean Surgeonfish,A,16,NA
220,3,Redband Parrotfish,J,1,NA
220,3,Redband Parrotfish,J,1,NA
220,3,Redband Parrotfish,J,3.5,NA
220,3,Roughead Blenny,A,2,NA
220,4,Bicolor Damselfish,J,2,NA
220,4,Colon Goby,A,2.5,NA
220,4,Striped Parrotfish,A,16,NA
220,5,Bicolor Damselfish,A,5,NA
220,5,Colon Goby,J,1.5,NA
220,5,Graysby,A,20,NA
220,6,Bicolor Damselfish,A,4,NA
220,6,Colon Goby,J,2,NA
220,6,Redband Parrotfish,J,1,NA
220,6,Roughead Blenny,A,2,NA
220,6,Sharpnose Puffer,J,4,NA
220,7,Bicolor Damselfish,A,5,NA
220,7,Bluehead Wrasse,J,1,NA
220,7,Colon Goby,J,1,NA
220,7,Colon Goby,J,2,NA
220,7,Masked Goby,J,1,NA
220,7,Roughead Blenny,A,2,NA
220,7,Schoolmaster,A,20,NA
220,7,Striped Parrotfish,J,1,NA
220,7,Striped Parrotfish,J,1,NA
220,7,Striped Parrotfish,J,1,NA
220,7,Striped Parrotfish,J,2,NA
220,7,Striped Parrotfish,J,2,NA
220,7,Striped Parrotfish,J,2,NA
220,7,Striped Parrotfish,I,7,NA
220,7,Striped Parrotfish,I,12,NA
220,8,Bicolor Damselfish,J,2,NA
220,8,Bicolor Damselfish,A,4,NA
220,8,Bicolor Damselfish,A,5,NA
221,9,Bicolor Damselfish,A,4.5,NA
221,9,Bluehead Wrasse,J,1.5,NA
221,9,Bridled Goby,J,2.5,NA
221,9,Hamlet species,J,4,NA
221,9,Masked Goby,A,2.5,NA
221,10,Redband Parrotfish,A,18.5,yes
221,10,Yellowtail Snapper,A,19,yes
221,11,Bicolor Damselfish,A,5,NA
221,11,Roughead Blenny,A,2,NA
221,13,Bicolor Damselfish,A,4.5,NA
221,13,Blue Tang,A,17,yes
221,13,Bluehead Wrasse,J,4,NA
221,13,Bluehead Wrasse,J,4.5,NA
221,13,Bluehead Wrasse,J,5,NA
221,13,Colon Goby,A,3.5,NA
221,13,Roughead Blenny,A,20,NA
221,14,Bicolor Damselfish,A,3.5,NA
221,14,Colon Goby,A,3,NA
221,14,Colon Goby,A,3.5,NA
221,14,Redband Parrotfish,J,2,NA
221,14,Redband Parrotfish,J,2.5,NA
221,14,Roughead Blenny,A,2,NA
221,15,Bicolor Damselfish,A,4.5,NA
221,15,Bridled Goby,J,2.5,NA
221,15,Goldspot Goby,A,4.5,NA
221,15,Ocean Surgeonfish,A,16.5,NA
221,15,Ocean Surgeonfish,A,17,NA
221,16,Bicolor Damselfish,J,2,NA
221,16,Bicolor Damselfish,A,5,NA
221,16,Roughead Blenny,A,2,NA
221,16,Scarid - unidentified,J,2,NA
221,16,Scarid - unidentified,J,2.5,NA
222,17,Bicolor Damselfish,A,5,NA
222,17,Bicolor Damselfish,A,5,NA
222,17,Blue Tang,A,18,NA
222,17,Bluehead Wrasse,J,6,NA
222,17,Striped Parrotfish,J,7,NA
222,18,Bicolor Damselfish,A,4,NA
222,18,Colon Goby,J,2,NA
222,18,Colon Goby,A,3,NA
222,18,Colon Goby,A,4,NA
222,18,Colon Goby,A,4,NA
222,18,Sharpnose Puffer,J,4,NA
222,19,Striped Parrotfish,J,6,NA
222,20,Bicolor Damselfish,J,2,NA
222,20,Bicolor Damselfish,A,4,NA
222,20,Bluehead Wrasse,J,3,NA
222,20,Clown Wrasse,J,6,NA
222,20,Clown Wrasse,J,6,NA
222,20,Colon Goby,J,1,NA
222,20,Redband Parrotfish,J,6,NA
222,20,Redband Parrotfish,J,8,NA
222,20,Striped Parrotfish,J,2,NA
222,20,Striped Parrotfish,J,6,NA
222,20,Yellowhead Wrasse,J,6,NA
222,21,Bicolor Damselfish,A,4,NA
222,21,Blue Chromis,A,8,NA
222,21,Bluehead Wrasse,J,5,NA
222,21,Redband Parrotfish,I,18,NA
222,21,Redband Parrotfish,A,20,NA
222,21,Yellowhead Wrasse,A,13,NA
222,22,Bicolor Damselfish,A,4,NA
222,22,Bicolor Damselfish,A,6,NA
222,22,Bluehead Wrasse,J,7,NA
222,22,Yellowtail Damselfish,A,14,NA
222,23,Bicolor Damselfish,A,5,NA
222,23,Bicolor Damselfish,A,5,NA
222,23,Puddingwife,J,6,NA
222,23,Redband Parrotfish,J,1,NA
222,24,Longfin Damselfish,A,9,NA
223,1,Longfin Damselfish,A,7.5,NA
223,1,Roughead Blenny,J,1,NA
223,1,Roughead Blenny,A,1.5,NA
223,2,Bicolor Damselfish,J,1.5,NA
223,2,Bicolor Damselfish,A,4,NA
223,2,Colon Goby,J,2,NA
223,2,Longfin Damselfish,A,8,NA
223,2,Scarid - unidentified,J,1,NA
223,2,Yellowhead Wrasse,J,4,NA
223,3,Bicolor Damselfish,A,4,NA
223,3,Bluehead Wrasse,J,3,NA
223,3,Bluehead Wrasse,J,4,NA
223,3,Colon Goby,J,2,NA
223,3,Yellowhead Wrasse,A,10,NA
223,4,Bicolor Damselfish,A,4,NA
223,4,Bicolor Damselfish,A,5,NA
223,4,Bicolor Damselfish,A,5,NA
223,4,Clown Wrasse,I,10,NA
223,4,Redband Parrotfish,I,10,NA
223,4,Smooth Trunkfish,A,16,NA
223,4,Yellowhead Wrasse,A,12,NA
223,5,Colon Goby,J,2.1,NA
223,5,Roughead Blenny,A,2,NA
223,5,Sergeant Major,A,12,NA
223,6,Bicolor Damselfish,J,3,NA
223,6,Bluehead Wrasse,J,1,NA
223,6,Bluehead Wrasse,J,1,NA
223,6,Bluehead Wrasse,J,1,NA
223,6,Bluehead Wrasse,J,1,NA
223,6,Colon Goby,J,1.5,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Masked Goby,J,1,NA
223,6,Redband Parrotfish,J,3,NA
223,6,Redband Parrotfish,J,4,NA
223,6,Slippery Dick,J,3,NA
223,6,Striped Parrotfish,J,3,NA
223,6,Striped Parrotfish,J,3,NA
223,6,Striped Parrotfish,J,3,NA
223,6,Striped Parrotfish,J,3,NA
223,6,Striped Parrotfish,J,3.5,NA
223,6,Striped Parrotfish,J,4,NA
223,6,Striped Parrotfish,J,4,NA
223,6,Striped Parrotfish,J,4,NA
223,6,Striped Parrotfish,J,4,NA
223,7,Black Hamlet,A,8.5,NA
223,7,Bluehead Wrasse,J,3,NA
223,7,Bluehead Wrasse,J,3,NA
223,7,Bluehead Wrasse,J,3.5,NA
223,7,Bluehead Wrasse,J,4,NA
223,7,Bluehead Wrasse,J,4,NA
223,7,Bluehead Wrasse,A,6.5,NA
223,7,Striped Parrotfish,J,4,NA
223,7,Striped Parrotfish,J,5,NA
223,8,Bar Jack,J,8,NA
223,8,Colon Goby,J,0.8,NA
223,8,Colon Goby,A,3,NA
223,8,Roughead Blenny,A,2,NA
224,9,Bicolor Damselfish,A,4.5,NA
224,9,Bluehead Wrasse,J,2,NA
224,9,Colon Goby,A,2.5,NA
224,9,Colon Goby,A,3,NA
224,9,Goldspot Goby,A,4,NA
224,9,Redband Parrotfish,I,18.5,yes
224,9,Striped Parrotfish,J,2,NA
224,9,Striped Parrotfish,J,2,NA
224,9,Striped Parrotfish,J,2.5,NA
224,9,Striped Parrotfish,J,3,NA
224,9,Striped Parrotfish,J,3,NA
224,10,Bicolor Damselfish,A,5.5,NA
224,10,Bluehead Wrasse,J,2.5,NA
224,10,Bluehead Wrasse,J,2.5,NA
224,10,Bluehead Wrasse,J,2.5,NA
224,10,Bluehead Wrasse,J,2.5,NA
224,10,Bluehead Wrasse,J,2.5,NA
224,10,Bluehead Wrasse,J,3,NA
224,10,Bluehead Wrasse,J,3,NA
224,10,Bluehead Wrasse,J,3,NA
224,10,Bluehead Wrasse,J,3,NA
224,10,Bluehead Wrasse,J,3,NA
224,10,Bluehead Wrasse,J,3.5,NA
224,10,Bluehead Wrasse,J,3.5,NA
224,10,Bluehead Wrasse,J,3.5,NA
224,10,Bluehead Wrasse,J,3.5,NA
224,10,Bluehead Wrasse,J,3.5,NA
224,10,Bluehead Wrasse,J,4,NA
224,10,Bluehead Wrasse,J,4,NA
224,10,Bluehead Wrasse,J,4,NA
224,10,Bluehead Wrasse,J,4,NA
224,10,Bluehead Wrasse,J,4,NA
224,10,Colon Goby,A,3,NA
224,10,Roughead Blenny,A,2,NA
224,10,Striped Parrotfish,A,13,NA
224,10,Striped Parrotfish,A,14,NA
224,11,Black Hamlet,A,10.5,yes
224,11,Bluehead Wrasse,J,4,NA
224,11,Bluehead Wrasse,J,5,NA
224,11,Roughead Blenny,A,2,NA
224,12,Colon Goby,A,2.5,NA
224,12,Masked Goby,A,2.5,NA
224,12,Masked Goby,A,3,NA
224,12,Pallid Goby,A,3.5,NA
224,12,Roughead Blenny,A,2,NA
224,12,Yellowhead Wrasse,J,4.5,NA
224,13,Barred Hamlet,A,10,NA
224,13,Barred Hamlet,A,11,NA
224,13,Bicolor Damselfish,A,3.5,NA
224,13,Bicolor Damselfish,A,4,NA
224,13,Colon Goby,A,2.5,NA
