plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,presence,biomass,density
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,3,NA,LS - 13 - 236,1,0.476012215,36.70886076
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,13,J,4,NA,LS - 13 - 236,1,0.559467929,36.70886076
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-14,Yellowtail Parrotfish,Sparisoma rubripinne,Sparisoma,Scaridae,Perciformes,48,2,0.0156,3.0641,Herbivore,Roving Herbivore,Minor commercial,-4.8701,48,13,J,2,NA,LS - 13 - 236,1,0.130469984,36.70886076
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-14,Yellowtail Parrotfish,Sparisoma rubripinne,Sparisoma,Scaridae,Perciformes,48,2,0.0156,3.0641,Herbivore,Roving Herbivore,Minor commercial,-4.8701,48,13,J,2,NA,LS - 13 - 236,1,0.130469984,36.70886076
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-14,Yellowtail Parrotfish,Sparisoma rubripinne,Sparisoma,Scaridae,Perciformes,48,2,0.0156,3.0641,Herbivore,Roving Herbivore,Minor commercial,-4.8701,48,13,J,3,NA,LS - 13 - 236,1,0.45193069,36.70886076
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-14,Yellowtail Parrotfish,Sparisoma rubripinne,Sparisoma,Scaridae,Perciformes,48,2,0.0156,3.0641,Herbivore,Roving Herbivore,Minor commercial,-4.8701,48,13,J,3,NA,LS - 13 - 236,1,0.45193069,36.70886076
LS,b,70L30A,M5,LS - 13,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-14,Yellowtail Parrotfish,Sparisoma rubripinne,Sparisoma,Scaridae,Perciformes,48,2,0.0156,3.0641,Herbivore,Roving Herbivore,Minor commercial,-4.8701,48,13,J,3,NA,LS - 13 - 236,1,0.45193069,36.70886076
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,14,A,4,NA,LS - 14 - 236,1,1.437819187,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,LS - 14 - 236,1,0.26349039,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,LS - 14 - 236,1,0.26349039,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,3,NA,LS - 14 - 236,1,0.26349039,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,A,3,NA,LS - 14 - 236,1,0.26349039,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,4,NA,LS - 14 - 236,1,0.609692881,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,4,NA,LS - 14 - 236,1,0.609692881,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,J,5,NA,LS - 14 - 236,1,1.168745911,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,14,J,1,NA,LS - 14 - 236,1,0.0047,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,14,J,3,NA,LS - 14 - 236,1,0.203326672,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-04-11,Slippery Dick,Halichoeres bivittatus,Halichoeres,Labridae,Perciformes,35,3.5,0.0134,2.9391,Invertivore,Mobile Invert Feeder,Aquarium,-4.8117,35,14,J,5,NA,LS - 14 - 236,1,1.518614485,15.18987342
LS,b,50L50A,K1,LS - 14,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,J,8,NA,LS - 14 - 236,1,9.525052549,15.18987342
LS,b,100A,NA,LS - 15,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,15,J,5,NA,LS - 15 - 236,1,1.168745911,3.797468354
LS,b,100A,NA,LS - 15,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,15,A,3,NA,LS - 15 - 236,1,0.261749577,3.797468354
LS,b,100A,NA,LS - 15,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,443-02-01,Sharpnose Puffer,Canthigaster rostrata,Canthigaster,Tetraodontidae,Tetraodontiformes,12,3,0.0197,2.9174,Omnivore,Omnivore,Aquarium,-3.9271,12,15,J,4,NA,LS - 15 - 236,1,1.124387593,3.797468354
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,346-05-12,Blue Chromis,Chromis cyanea,Chromis,Pomacentridae,Perciformes,15,3.1,0.0204,2.9595,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.9021,15,16,A,9,NA,LS - 16 - 236,1,13.6053862,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,4,NA,LS - 16 - 236,1,0.609692881,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,4,NA,LS - 16 - 236,1,0.609692881,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,4,NA,LS - 16 - 236,1,0.609692881,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,4,NA,LS - 16 - 236,1,0.609692881,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,5,NA,LS - 16 - 236,1,1.168745911,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,5,NA,LS - 16 - 236,1,1.168745911,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,16,J,5,NA,LS - 16 - 236,1,1.168745911,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,284-04-04,Butter Hamlet,Hypoplectrus unicolor,Hypoplectrus,Serranidae,Perciformes,13,3.97,0.0099,3.1818,Carnivore,Carnivore - generalist,Aquarium,-5.1419,13,16,J,5,NA,LS - 16 - 236,1,1.658127623,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,16,A,9,NA,LS - 16 - 236,1,20.22693306,13.92405063
LS,b,50L50A,M5,LS - 16,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,16,A,9,NA,LS - 16 - 236,1,20.22693306,13.92405063
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,9,J,2,NA,LS - 9 - 236,1,0.161766218,8.860759494
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,9,A,4,NA,LS - 9 - 236,1,1.437819187,8.860759494
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,9,J,1,NA,LS - 9 - 236,1,0.0213,8.860759494
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,9,J,1,NA,LS - 9 - 236,1,0.0213,8.860759494
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,9,A,4,NA,LS - 9 - 236,1,0.504874683,8.860759494
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,9,A,3,NA,LS - 9 - 236,1,0.402197104,8.860759494
LS,b,100A,NA,LS - 9,Low,S,236,July,28,2019,28-Jul-19,18,Aneri,5,L,3,SE,10:42:00,11:14:00,0:32:00,recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,9,J,5,NA,LS - 9 - 236,1,1.188002672,8.860759494
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,17,A,4,NA,LS - 17 - 237,1,1.437819187,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,17,J,3,NA,LS - 17 - 237,1,0.26349039,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,17,J,5,NA,LS - 17 - 237,1,1.168745911,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,17,J,3,NA,LS - 17 - 237,1,0.161905741,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,17,J,4,NA,LS - 17 - 237,1,0.468474538,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,17,J,1,NA,LS - 17 - 237,1,0.0213,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,17,J,2,NA,LS - 17 - 237,1,0.103700679,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,17,J,2,NA,LS - 17 - 237,1,0.103700679,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,17,A,2.5,NA,LS - 17 - 237,1,0.17261384,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,17,A,2.5,NA,LS - 17 - 237,1,0.17261384,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,409-01-01,Ocean Surgeonfish,Acanthurus bahianus,Acanthurus,Acanthuridae,Perciformes,38,2,0.0236,2.9752,Herbivore,Roving Herbivore,Minor commercial,-4.6005,38,17,A,14,NA,LS - 17 - 237,1,60.65577202,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,360-09-15,Princess Parrotfish,Scarus taeniopterus,Scarus,Scaridae,Perciformes,35,2,0.0177,3,Herbivore,Roving Herbivore,Minor commercial,NA,35,17,I,10,NA,LS - 17 - 237,1,17.7,16.4556962
LS,c,70L30A,M1,LS - 17,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,17,I,10,NA,LS - 17 - 237,1,12.32262816,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,346-05-12,Blue Chromis,Chromis cyanea,Chromis,Pomacentridae,Perciformes,15,3.1,0.0204,2.9595,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.9021,15,18,J,3,NA,LS - 18 - 237,1,0.526830028,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,346-05-12,Blue Chromis,Chromis cyanea,Chromis,Pomacentridae,Perciformes,15,3.1,0.0204,2.9595,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.9021,15,18,J,5,NA,LS - 18 - 237,1,2.389086616,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,18,J,3,NA,LS - 18 - 237,1,0.161905741,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,18,A,3,NA,LS - 18 - 237,1,0.261749577,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,18,A,3,NA,LS - 18 - 237,1,0.261749577,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,18,A,8,NA,LS - 18 - 237,1,14.38178504,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,18,J,2,NA,LS - 18 - 237,1,0.050624391,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,18,J,4,NA,LS - 18 - 237,1,0.545282769,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,18,J,5,NA,LS - 18 - 237,1,1.172022367,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,18,A,2,NA,LS - 18 - 237,1,0.116777883,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,358-04-11,Slippery Dick,Halichoeres bivittatus,Halichoeres,Labridae,Perciformes,35,3.5,0.0134,2.9391,Invertivore,Mobile Invert Feeder,Aquarium,-4.8117,35,18,J,4,NA,LS - 18 - 237,1,0.788168945,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,18,J,4,NA,LS - 18 - 237,1,1.146254225,16.4556962
LS,c,100L,M1,LS - 18,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,18,J,5,NA,LS - 18 - 237,1,2.266322222,16.4556962
LS,c,control,NA,LS - 19,Low,S,237,July,28,2019,28-Jul-19,18,Kelsey,10,L,3,SE,10:45:00,11:20:00,0:35:00,recruit,346-02-15,Beaugregory,Stegastes leucostictus,Stegastes,Pomacentridae,Perciformes,10,3.1,0.0303,2.8868,Herbivore,Small Territorial Herbivore,Aquarium,-4.4057,10,19,J,3,NA,LS - 19 - 237,1,0.722430822,7.594936709
